914.000	0.002
914.250	0.001
914.500	0.001
914.750	0.004
915.000	0.002
915.250	0.002
915.500	0.003
915.750	0.003
916.000	0.002
916.250	0.004
916.500	0.004
916.750	0.003
917.000	0.004
917.250	0.003
917.500	0.002
917.750	0.002
918.000	0.004
918.250	0.003
918.500	0.000
918.750	0.002
919.000	0.002
919.250	0.005
919.500	0.003
919.750	0.001
920.000	0.004
920.250	0.003
920.500	0.002
920.750	-0.000
921.000	0.003
921.250	0.004
921.500	0.004
921.750	0.001
922.000	0.003
922.250	0.002
922.500	-0.000
922.750	0.003
923.000	0.002
923.250	0.003
923.500	0.003
923.750	0.002
924.000	0.000
924.250	0.003
924.500	0.002
924.750	0.002
925.000	0.002
925.250	0.003
925.500	0.004
925.750	0.004
926.000	0.003
926.250	0.001
926.500	0.001
926.750	0.003
927.000	0.001
927.250	0.003
927.500	0.004
927.750	0.004
928.000	0.004
928.250	0.003
928.500	0.001
928.750	0.002
929.000	0.001
929.250	0.004
929.500	0.005
929.750	0.004
930.000	0.003
930.250	0.003
930.500	0.004
930.750	0.002
931.000	0.003
931.250	0.003
931.500	0.002
931.750	0.004
932.000	0.002
932.250	0.002
932.500	0.002
932.750	0.004
933.000	0.003
933.250	0.003
933.500	0.003
933.750	0.003
934.000	0.004
934.250	0.001
934.500	0.003
934.750	0.003
935.000	0.004
935.250	0.002
935.500	0.003
935.750	0.004
936.000	0.004
936.250	0.004
936.500	0.002
936.750	0.005
937.000	0.004
937.250	0.005
937.500	0.004
937.750	0.002
938.000	0.001
938.250	0.002
938.500	0.002
938.750	0.001
939.000	0.005
939.250	0.005
939.500	0.002
939.750	0.003
940.000	0.003
940.250	0.005
940.500	0.003
940.750	0.005
941.000	0.000
941.250	0.003
941.500	0.007
941.750	0.002
942.000	0.005
942.250	0.004
942.500	0.006
942.750	0.004
943.000	0.001
943.250	0.004
943.500	0.002
943.750	0.004
944.000	0.005
944.250	0.004
944.500	0.004
944.750	0.004
945.000	0.004
945.250	0.005
945.500	0.005
945.750	0.004
946.000	0.006
946.250	0.002
946.500	0.005
946.750	0.003
947.000	0.004
947.250	0.003
947.500	0.005
947.750	0.004
948.000	0.004
948.250	0.005
948.500	0.002
948.750	0.004
949.000	0.006
949.250	0.002
949.500	0.006
949.750	0.003
950.000	0.006
950.250	0.003
950.500	0.005
950.750	0.006
951.000	0.003
951.250	0.003
951.500	0.003
951.750	0.005
952.000	0.003
952.250	0.004
952.500	0.005
952.750	0.004
953.000	0.006
953.250	0.002
953.500	0.004
953.750	0.004
954.000	0.004
954.250	0.006
954.500	0.005
954.750	0.004
955.000	0.004
955.250	0.006
955.500	0.004
955.750	0.006
956.000	0.004
956.250	0.005
956.500	0.006
956.750	0.005
957.000	0.006
957.250	0.005
957.500	0.008
957.750	0.004
958.000	0.003
958.250	0.003
958.500	0.004
958.750	0.005
959.000	0.005
959.250	0.004
959.500	0.003
959.750	0.006
960.000	0.003
960.250	0.004
960.500	0.005
960.750	0.003
961.000	0.006
961.250	0.003
961.500	0.003
961.750	0.005
962.000	0.003
962.250	0.006
962.500	0.003
962.750	0.006
963.000	0.002
963.250	0.004
963.500	0.006
963.750	0.005
964.000	0.002
964.250	0.004
964.500	0.005
964.750	0.005
965.000	0.004
965.250	0.006
965.500	0.004
965.750	0.003
966.000	0.004
966.250	0.005
966.500	0.004
966.750	0.003
967.000	0.002
967.250	0.004
967.500	0.005
967.750	0.001
968.000	0.006
968.250	0.007
968.500	0.003
968.750	0.005
969.000	0.005
969.250	0.004
969.500	0.003
969.750	0.006
970.000	0.003
970.250	0.004
970.500	0.005
970.750	0.005
971.000	0.004
971.250	0.005
971.500	0.004
971.750	0.004
972.000	0.003
972.250	0.004
972.500	0.004
972.750	0.006
973.000	0.005
973.250	0.004
973.500	0.002
973.750	0.004
974.000	0.005
974.250	0.002
974.500	0.004
974.750	0.004
975.000	0.006
975.250	0.006
975.500	0.003
975.750	0.004
976.000	0.004
976.250	0.005
976.500	0.005
976.750	0.005
977.000	0.004
